ANP	Reef Unit	ID Transect	Year_survey	ID_specie	ID_paper	D1_max_diam_cm	D2_min_diam_cm	altura_maxima_cm	Muerto_spp_diss_sig_paper	Mortalidad_total	obs
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	10	10	3	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	8	5	3	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	5	3	1	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	15	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	SSID	SSID	20	18	10	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	SSID	SSID	25	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	PSTR	PSTR	27	25	10	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	SSID	SSID	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	10	10	3	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	5	5	3	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	SSID	SSID	25	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	SRAD	N/A	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	SRAD	N/A	10	5	1	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	10	10	12	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	5	3	1	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	45	40	20	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	10	10	13	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	10	10	13	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	SRAD	N/A	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	OANN	otras	180	170	210	no	20	
PNAPM	PuertoMorelos	La Bocana_7	2018	UAGA	otras	20	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	OFAV	OFAV	10	10	11	no	0	
PNAPM	PuertoMorelos	La Bocana_7	2018	OFAV	OFAV	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_8	2018	UAGA	otras	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_8	2018	SSID	SSID	10	8	3	si	60	
PNAPM	PuertoMorelos	La Bocana_8	2018	UAGA	otras	40	30	22	no	10	
PNAPM	PuertoMorelos	La Bocana_8	2018	UAGA	otras	5	4	1	no	0	
PNAPM	PuertoMorelos	La Bocana_8	2018	UAGA	otras	10	10	3	no	0	
PNAPM	PuertoMorelos	La Bocana_8	2018	UAGA	otras	11	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_8	2018	UAGA	otras	10	8	1	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	SSID	SSID	8	8	1	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	UAGA	otras	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	UAGA	otras	12	11	1	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	UAGA	otras	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	UAGA	otras	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	PPOR	N/A	10	10	3	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	OFAV	OFAV	150	130	120	si	20	
PNAPM	PuertoMorelos	La Bocana_9	2018	OANN	otras	165	110	130	no	30	
PNAPM	PuertoMorelos	La Bocana_9	2018	OFAV	OFAV	60	40	12	si	20	
PNAPM	PuertoMorelos	La Bocana_9	2018	OANN	otras	150	120	120	no	1	
PNAPM	PuertoMorelos	La Bocana_9	2018	OFAV	OFAV	30	20	2	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	OFAV	OFAV	20	10	12	no	0	
PNAPM	PuertoMorelos	La Bocana_9	2018	EFAS	N/A	10	10	3	no	15	
PNAPM	PuertoMorelos	La Bocana_9	2018	OANN	otras	120	100	100	no	50	
PNAPM	PuertoMorelos	La Bocana_9	2018	MMEA	otras	50	40	30	no	40	
PNAPM	PuertoMorelos	La Bocana_9	2018	PSTR	PSTR	40	35	12	si	15	
PNAPM	PuertoMorelos	La Bocana_3	2018	APAL	otras	30	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_3	2018	PAST	N/A	120	100	110	no	0	
PNAPM	PuertoMorelos	La Bocana_3	2018	PAST	N/A	10	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_3	2018	PAST	N/A	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_3	2018	PAST	N/A	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_3	2018	SSID	SSID	15	15	10	si	15	
PNAPM	PuertoMorelos	La Bocana_4	2018	PSTR	PSTR	50	30	30	si	15	
PNAPM	PuertoMorelos	La Bocana_4	2018	MCAV	otras	40	30	1	no	0	
PNAPM	PuertoMorelos	La Bocana_4	2018	SSID	SSID	50	40	1	si	15	
PNAPM	PuertoMorelos	La Bocana_4	2018	SSID	SSID	40	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_4	2018	SSID	SSID	40	30	5	no	0	
PNAPM	PuertoMorelos	La Bocana_4	2018	SSID	SSID	30	30	5	no	0	
PNAPM	PuertoMorelos	La Bocana_4	2018	UAGA	otras	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_4	2018	OFAV	OFAV	60	40	50	si	50	
PNAPM	PuertoMorelos	La Bocana_4	2018	PAST	N/A	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_4	2018	SSID	SSID	20	20	5	si	15	
PNAPM	PuertoMorelos	La Bocana_4	2018	SSID	SSID	40	30	30	si	70	
PNAPM	PuertoMorelos	La Bocana_4	2018	PSTR	PSTR	40	40	40	si	50	
PNAPM	PuertoMorelos	La Bocana_4	2018	PSTR	PSTR	50	10	50	si	15	
PNAPM	PuertoMorelos	La Bocana_4	2018	UAGA	otras	60	50	5	no	0	
PNAPM	PuertoMorelos	La Bocana_4	2018	MCAV	otras	30	20	10	no	30	
PNAPM	PuertoMorelos	La Bocana_4	2018	MCAV	otras	50	40	10	no	0	
PNAPM	PuertoMorelos	La Bocana_4	2018	SSID	SSID	20	20	1	si	30	
PNAPM	PuertoMorelos	La Bocana_5	2018	MCAV	otras	15	15	1	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	5	5	1	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	UAGA	otras	30	30	10	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	UAGA	otras	20	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	UTEN	otras	30	25	10	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	UTEN	otras	50	50	10	no	30	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	15	10	2	si	15	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	40	40	20	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	40	40	20	si	15	
PNAPM	PuertoMorelos	La Bocana_5	2018	OFAV	OFAV	30	20	20	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	PSTR	PSTR	30	30	20	si	15	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	30	20	1	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	UAGA	otras	15	15	5	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	PAST	N/A	10	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	OFAV	OFAV	60	60	60	si	15	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	40	30	1	si	15	
PNAPM	PuertoMorelos	La Bocana_5	2018	MCAV	otras	30	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	UAGA	otras	20	10	10	no	70	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	10	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_5	2018	SSID	SSID	30	20	1	no	0	
PNAPM	PuertoMorelos	La Bocana_6	2018	UAGA	otras	20	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_6	2018	UAGA	otras	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_6	2018	MCAV	otras	60	40	15	no	0	
PNAPM	PuertoMorelos	La Bocana_6	2018	SSID	SSID	40	40	10	si	15	
PNAPM	PuertoMorelos	La Bocana_6	2018	UAGA	otras	20	10	1	no	0	
PNAPM	PuertoMorelos	La Bocana_6	2018	SSID	SSID	30	15	1	SI	15	
PNAPM	PuertoMorelos	La Bocana_1	2018	PSTR	PSTR	40	40	30	si	15	
PNAPM	PuertoMorelos	La Bocana_1	2018	UAGA	otras	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_1	2018	SSID	SSID	10	10	10	si	15	
PNAPM	PuertoMorelos	La Bocana_1	2018	MCAV	otras	40	30	40	no	10	
PNAPM	PuertoMorelos	La Bocana_1	2018	UAGA	otras	25	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_1	2018	MCAV	otras	10	10	10	no	20	
PNAPM	PuertoMorelos	La Bocana_1	2018	OFAV	OFAV	220	180	160	no	5	
PNAPM	PuertoMorelos	La Bocana_1	2018	OFAV	OFAV	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_1	2018	PSTR	PSTR	70	50	60	si	60	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	12	12	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	15	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	15	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	15	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	PSTR	PSTR	20	15	15	si	25	
PNAPM	PuertoMorelos	La Bocana_2	2018	PSTR	PSTR	40	40	30	si	15	
PNAPM	PuertoMorelos	La Bocana_2	2018	PSTR	PSTR	25	25	25	si	20	
PNAPM	PuertoMorelos	La Bocana_2	2018	PSTR	PSTR	40	40	12	si	15	
PNAPM	PuertoMorelos	La Bocana_2	2018	SSID	SSID	40	40	20	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	OFAV	OFAV	30	25	15	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	20	20	5	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	15	15	5	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	15	15	5	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	15	15	5	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	10	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	10	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	PSTR	PSTR	28	25	10	si	22	
PNAPM	PuertoMorelos	La Bocana_2	2018	OFAV	OFAV	200	200	250	no	12	
PNAPM	PuertoMorelos	La Bocana_2	2018	MCAV	otras	20	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	UAGA	otras	10	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	MCAV	otras	40	40	20	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	MCAV	otras	25	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	MCAV	otras	38	30	30	no	0	
PNAPM	PuertoMorelos	La Bocana_2	2018	OFAV	OFAV	70	60	40	si	35	
PNAPM	PuertoMorelos	La Bocana_13	2018	PSTR	PSTR	18	15	10	no	0	
PNAPM	PuertoMorelos	La Bocana_13	2018	MCAV	otras	35	35	22	no	30	
PNAPM	PuertoMorelos	La Bocana_13	2018	MMEA	otras	30	25	28	no	8	
PNAPM	PuertoMorelos	La Bocana_13	2018	UAGA	otras	5	4	2	no	0	
PNAPM	PuertoMorelos	La Bocana_13	2018	UAGA	otras	12	8	8	no	0	
PNAPM	PuertoMorelos	La Bocana_13	2018	MCAV	otras	25	22	30	no	0	
PNAPM	PuertoMorelos	La Bocana_13	2018	PAST	N/A	25	20	7	no	10	
PNAPM	PuertoMorelos	La Bocana_13	2018	PAST	N/A	25	22	15	no	0	
PNAPM	PuertoMorelos	La Bocana_13	2018	PAST	N/A	35	30	12	no	0	
PNAPM	PuertoMorelos	La Bocana_13	2018	PAST	N/A	20	12	2	no	10	
PNAPM	PuertoMorelos	La Bocana_13	2018	UAGA	otras	15	10	6	no	0	
PNAPM	PuertoMorelos	La Bocana_13	2018	MCAV	otras	27	20	10	no	5	
PNAPM	PuertoMorelos	La Bocana_14	2018	UAGA	otras	20	15	3	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	OFAV	OFAV	30	20	3	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	OFAV	OFAV	14	3	16	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	OFAV	OFAV	8	2	12	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	CNAT	otras	200	180	150	no	15	
PNAPM	PuertoMorelos	La Bocana_14	2018	PSTR	PSTR	50	30	30	si	15	
PNAPM	PuertoMorelos	La Bocana_14	2018	OFAV	OFAV	150	120	160	si	30	
PNAPM	PuertoMorelos	La Bocana_14	2018	PPOR	N/A	30	10	8	no	50	
PNAPM	PuertoMorelos	La Bocana_14	2018	CNAT	otras	10	8	2	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	SSID	SSID	15	12	7	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	UAGA	otras	12	7	5	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	SRAD	N/A	7	4	2	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	SRAD	N/A	5	5	2	no	0	
PNAPM	PuertoMorelos	La Bocana_14	2018	SSID	SSID	10	8	6	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SINT	N/A	12	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SRAD	N/A	3	3	1	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SINT	N/A	20	12.5	8	no	15	
PNAPM	PuertoMorelos	La Bocana_15	2018	PSTR	PSTR	35	20	12	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SSID	SSID	35	30	10	si	15	
PNAPM	PuertoMorelos	La Bocana_15	2018	SRAD	N/A	3	2	1	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SRAD	N/A	3	2	1	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SRAD	N/A	3	2	1	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SRAD	N/A	8	4	3	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SRAD	N/A	3	2	1	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SRAD	N/A	3	2	1	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	SSID	SSID	20	13	8	si	20	
PNAPM	PuertoMorelos	La Bocana_15	2018	SRAD	N/A	12	8	2	no	0	
PNAPM	PuertoMorelos	La Bocana_15	2018	UAGA	otras	18	12	3	no	0	
PNAPM	PuertoMorelos	La Bocana_10	2018	PAST	N/A	30	20	10	no	0	
PNAPM	PuertoMorelos	La Bocana_10	2018	APAL	otras	120	100	110	no	10	
PNAPM	PuertoMorelos	La Bocana_10	2018	SSID	SSID	30	20	10	si	50	
PNAPM	PuertoMorelos	La Bocana_10	2018	CNAT	otras	40	40	10	no	60	
PNAPM	PuertoMorelos	La Bocana_10	2018	PAST	N/A	30	20	5	no	0	
PNAPM	PuertoMorelos	La Bocana_10	2018	CNAT	otras	120	110	100	no	80	
PNAPM	PuertoMorelos	La Bocana_10	2018	AHUM	otras	25	20	5	no	0	
PNAPM	PuertoMorelos	La Bocana_10	2018	PAST	N/A	30	15	10	no	0	
PNAPM	PuertoMorelos	La Bocana_10	2018	PAST	N/A	15	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_11	2018	PAST	N/A	5	5	5	no	0	
PNAPM	PuertoMorelos	La Bocana_11	2018	PPOR	N/A	10	5	5	no	0	
PNAPM	PuertoMorelos	La Bocana_11	2018	SRAD	N/A	20	10	3	no	10	
PNAPM	PuertoMorelos	La Bocana_11	2018	AHUM	otras	5	5	2	no	0	
PNAPM	PuertoMorelos	La Bocana_11	2018	HCUC	N/A	15	5	3	no	0	
PNAPM	PuertoMorelos	La Bocana_11	2018	SRAD	N/A	10	5	2	no	50	
PNAPM	PuertoMorelos	La Bocana_11	2018	SSID	SSID	20	20	15	si	15	
PNAPM	PuertoMorelos	La Bocana_11	2018	AHUM	otras	30	15	5	no	0	
PNAPM	PuertoMorelos	La Bocana_11	2018	AHUM	otras	20	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_11	2018	AHUM	otras	10	10	5	no	50	
PNAPM	PuertoMorelos	La Bocana_11	2018	UAGA	otras	25	15	15	no	10	
PNAPM	PuertoMorelos	La Bocana_11	2018	SINT	N/A	50	30	3	no	10	
PNAPM	PuertoMorelos	La Bocana_11	2018	SSID	SSID	80	30	20	si	30	
PNAPM	PuertoMorelos	La Bocana_11	2018	SSID	SSID	40	30	20	si	50	
PNAPM	PuertoMorelos	La Bocana_12	2018	PSTR	PSTR	70	50	80	si	50	
PNAPM	PuertoMorelos	La Bocana_12	2018	SINT	N/A	30	30	5	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	PSTR	PSTR	80	60	110	si	20	
PNAPM	PuertoMorelos	La Bocana_12	2018	CNAT	otras	40	20	60	no	20	
PNAPM	PuertoMorelos	La Bocana_12	2018	SSID	SSID	50	30	5	si	50	
PNAPM	PuertoMorelos	La Bocana_12	2018	SRAD	N/A	40	40	5	no	10	
PNAPM	PuertoMorelos	La Bocana_12	2018	SRAD	N/A	40	30	5	no	10	
PNAPM	PuertoMorelos	La Bocana_12	2018	MCAV	otras	30	25	20	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	CNAT	otras	25	20	30	no	50	
PNAPM	PuertoMorelos	La Bocana_12	2018	SINT	N/A	30	20	5	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	MCAV	otras	10	10	5	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	UAGA	otras	20	10	10	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	MCAV	otras	60	40	50	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	SRAD	N/A	20	20	5	no	10	
PNAPM	PuertoMorelos	La Bocana_12	2018	AHUM	otras	10	5	5	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	SRAD	N/A	5	5	1	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	SSID	SSID	50	20	15	si	15	
PNAPM	PuertoMorelos	La Bocana_12	2018	MCAV	otras	80	40	50	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	UAGA	otras	60	50	80	no	0	
PNAPM	PuertoMorelos	La Bocana_12	2018	SSID	SSID	30	20	10	si	15	
PNAPM	PuertoMorelos	La Bocana_12	2018	DLAB	N/A	80	60	40	no	20	
PNAPM	PuertoMorelos	La Bocana_12	2018	SSID	SSID	80	70	50	si	20	
PNAPM	Bonanza	1	2018	PSTR	PSTR	25	25	40	si	30	
PNAPM	Bonanza	1	2018	PSTR	PSTR	40	30	30	si	40	
PNAPM	Bonanza	1	2018	MAUR	otras	10	10	5	no	0	
PNAPM	Bonanza	1	2018	MAUR	otras	25	25	5	no	0	
PNAPM	Bonanza	1	2018	MAUR	otras	20	20	5	no	0	
PNAPM	Bonanza	1	2018	MAUR	otras	10	10	5	no	0	
PNAPM	Bonanza	1	2018	MAUR	otras	30	25	5	no	0	
PNAPM	Bonanza	1	2018	PAST	otras	15	10	5	no	0	
PNAPM	Bonanza	1	2018	PPOR	otras	40	25	10	no	0	
PNAPM	Bonanza	1	2018	APAL	otras	70	50	40	no	50	
PNAPM	Bonanza	1	2018	PCLI	otras	25	20	25	no	0	
PNAPM	Bonanza	1	2018	PPOR	otras	25	20	10	no	15	
PNAPM	Bonanza	1	2018	PSTR	PSTR	75	60	70	si	20	
PNAPM	Bonanza	1	2018	PDIV	otras	90	40	10	no	0	
PNAPM	Bonanza	1	2018	PDIV	otras	20	20	10	no	0	
PNAPM	Bonanza	1	2018	PAST	otras	20	20	5	no	0	
PNAPM	Bonanza	1	2018	PAST	otras	20	10	5	no	0	
PNAPM	Bonanza	1	2018	PAST	otras	20	20	10	no	0	
PNAPM	Bonanza	1	2018	PAST	otras	25	25	10	no	0	
PNAPM	Bonanza	1	2018	APAL	otras	80	60	50	no	5	
PNAPM	Bonanza	1	2018	APAL	otras	70	40	30	no	40	
PNAPM	Bonanza	1	2018	APAL	otras	50	30	90	no	0	
PNAPM	Bonanza	1	2018	APAL	otras	120	60	70	no	0	
PNAPM	Bonanza	1	2018	APAL	otras	70	40	8	no	0	
PNAPM	Bonanza	1	2018	PCLI	otras	30	30	18	no	0	
PNAPM	Bonanza	1	2018	PSTR	PSTR	70	60	70	si	30	
PNAPM	Bonanza	1	2018	PAST	otras	40	30	1	no	0	
PNAPM	Bonanza	1	2018	APAL	otras	60	60	10	no	0	
PNAPM	Bonanza	2	2018	PSTR	PSTR	110	50	75	si	50	
PNAPM	Bonanza	2	2018	PAST	otras	10	10	10	no	0	
PNAPM	Bonanza	2	2018	PCLI	otras	20	20	25	no	0	
PNAPM	Bonanza	2	2018	PAST	otras	10	10	10	no	0	
PNAPM	Bonanza	2	2018	PAST	otras	10	10	10	no	0	
PNAPM	Bonanza	2	2018	PAST	otras	10	10	5	no	0	
PNAPM	Bonanza	2	2018	PAST	otras	15	15	5	no	0	
PNAPM	Bonanza	2	2018	PCLI	otras	25	25	15	no	0	
PNAPM	Bonanza	2	2018	SSID	SSID	40	40	25	si	40	
PNAPM	Bonanza	2	2018	SSID	SSID	70	50	40	si	70	
PNAPM	Bonanza	2	2018	PCLI	otras	20	15	12	no	0	
PNAPM	Bonanza	2	2018	PSTR	PSTR	130	130	100	si	10	
PNAPM	Bonanza	3	2018	PSTR	PSTR	100	30	40	si	38	
PNAPM	Bonanza	3	2018	UAGA	otras	5	5	5	no	0	
PNAPM	Bonanza	3	2018	PDIV	otras	10	8	10	no	0	
PNAPM	Bonanza	3	2018	PAST	otras	8	8	5	no	0	
PNAPM	Bonanza	3	2018	UAGA	otras	10	10	5	no	0	
PNAPM	Bonanza	3	2018	PSTR	PSTR	60	50	35	si	60	
PNAPM	Bonanza	3	2018	OFAV	OFAV	100	60	60	si	15	
PNAPM	Bonanza	3	2018	SSID	SSID	35	30	20	si	35	
PNAPM	Bonanza	3	2018	PCLI	otras	12	10	5	no	0	
PNAPM	Bonanza	3	2018	PDIV	otras	20	20	10	no	0	
PNAPM	Bonanza	3	2018	SSID	SSID	10	10	5	si	10	
PNAPM	Bonanza	3	2018	PAST	otras	50	40	38	no	0	
PNAPM	Bonanza	4	2018	APAL	otras	40	30	10	no	0	
PNAPM	Bonanza	4	2018	PPOR	otras	30	20	13	no	0	
PNAPM	Bonanza	4	2018	APAL	otras	60	20	50	no	0	
PNAPM	Bonanza	4	2018	APAL	otras	30	30	20	no	0	
PNAPM	Bonanza	4	2018	PDIV	otras	46	30	10	no	0	
PNAPM	Bonanza	4	2018	APAL	otras	50	40	30	no	65	
PNAPM	Bonanza	4	2018	PDIV	otras	30	10	10	no	0	
PNAPM	Bonanza	5	2018	PSTR	PSTR	15	10	5	si	15	
PNAPM	Bonanza	5	2018	PSTR	PSTR	30	20	10	si	30	
PNAPM	Bonanza	5	2018	PAST	otras	40	30	10	no	0	
PNAPM	Bonanza	5	2018	PPOR	otras	15	10	10	no	0	
PNAPM	Bonanza	5	2018	PSTR	PSTR	40	30	10	si	40	
PNAPM	Bonanza	5	2018	PDIV	otras	15	10	10	no	0	
PNAPM	Bonanza	5	2018	PSTR	PSTR	40	30	10	si	40	
PNAPM	Bonanza	5	2018	PDIV	otras	80	60	10	no	0	
PNAPM	Bonanza	5	2018	PAST	otras	30	20	5	no	0	
PNAPM	Bonanza	5	2018	APAL	otras	15	10	3	no	0	
PNAPM	Bonanza	5	2018	PAST	otras	150	40	10	no	0	
PNAPM	Bonanza	5	2018	PDIV	otras	30	30	10	no	0	
PNAPM	Bonanza	5	2018	PAST	otras	40	30	5	no	0	
PNAPM	Bonanza	5	2018	PAST	otras	15	10	5	no	0	
PNAPM	Bonanza	5	2018	PAST	otras	15	10	5	no	0	
PNAPM	Bonanza	5	2018	PAST	otras	15	10	5	no	0	
PNAPM	Bonanza	1	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	1	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	2	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	2	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	3	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	4	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	5	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	5	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	5	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	5	2018	PSTR	PSTR	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	1	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	1	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	2	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	3	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	3	2018	SSID	SSID	n/a	n/a	n/a	si	20	no mesure
PNAPM	Bonanza	3	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	4	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	4	2018	SSID	SSID	n/a	n/a	n/a	si	50	no mesure
PNAPM	Bonanza	4	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	4	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	5	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	5	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	5	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	5	2018	SSID	SSID	n/a	n/a	n/a	no	0	no mesure
PNAPM	Bonanza	1	2018	OFAV	OFAV	20	30	20	si	60	
PNAPM	Bonanza	4	2018	OFAV	OFAV	20	15	25	si	90	
PNAPM	Limones	7	2019	PAST	otras	30	25	30	no	5	
